customer_id,age,gender,country,registration_date,loyalty_score,lifetime_value,churn_label
CUST000431,69,Other,France,2022-07-07,77.55,9120.45,0
CUST000432,62,Male,Germany,2018-05-30,52.44,8871.18,0
CUST000433,47,Male,Australia,2020-09-18,40.08,11236.84,0
CUST000434,63,Female,Australia,2019-10-03,15.52,3720.37,0
CUST000435,66,Female,UK,2018-09-25,86.18,18927.7,0
CUST000436,25,Female,Brazil,2020-08-13,37.33,5487.82,1
CUST000437,21,Female,France,2018-07-18,64.4,8233.81,0
CUST000438,33,Male,Australia,2020-05-06,2.54,3207.44,0
CUST000439,38,Male,Germany,2022-01-16,71.6,13212.59,0
CUST000440,47,Female,Canada,2020-11-20,2.71,4517.25,0
CUST000441,43,Other,Brazil,2018-07-04,23.11,13470.67,0
CUST000442,55,Female,USA,2019-03-17,1.97,2171.76,1
CUST000443,56,Other,Brazil,2020-10-10,79.99,3653.04,0
CUST000444,24,Female,Germany,2018-01-17,65.27,4839.84,0
CUST000445,41,Female,Australia,2022-01-29,9.94,4939.13,1
CUST000446,54,Other,India,2018-04-15,72.23,17128.36,0
CUST000447,22,Female,Brazil,2019-08-15,83.02,8003.95,0
CUST000448,70,Other,UK,2019-07-27,66.81,4179.19,0
CUST000449,43,Female,Australia,2018-07-18,29.31,17937.08,0
CUST000450,66,Male,India,2020-01-19,1.3,1801.62,0
CUST000451,50,Male,USA,2020-04-02,20.79,627.99,1
CUST000452,39,Female,Brazil,2022-01-01,18.14,11702.53,1
CUST000453,50,Male,Australia,2023-01-04,42.14,17864.17,0
CUST000454,28,Female,Canada,2019-10-15,81.74,6902.17,0
CUST000455,50,Other,Brazil,2020-11-04,25.94,7655.88,0
CUST000456,48,Male,Australia,2019-09-06,59.03,5434.47,0
CUST000457,44,Other,Canada,2018-08-13,62.41,8247.29,0
CUST000458,62,Other,USA,2022-01-25,55.2,8778.92,0
CUST000459,59,Other,India,2019-06-28,29.45,18974.22,0
CUST000460,48,Male,France,2021-04-10,76.36,2888.25,0
CUST000461,33,Male,UK,2021-10-26,86.85,9799.88,0
CUST000462,38,Female,Germany,2020-06-22,89.46,16017.12,0
CUST000463,44,Other,Brazil,2019-02-22,42.52,547.14,0
CUST000464,64,Male,Germany,2022-02-15,26.87,10878.52,0
CUST000465,38,Other,Brazil,2021-02-22,63.35,5231.96,0
CUST000466,29,Female,Australia,2019-10-05,13.94,16715.11,0
CUST000467,67,Other,Canada,2021-10-16,98.44,10561.23,0
CUST000468,33,Female,Canada,2019-01-29,17.17,5518.92,1
CUST000469,37,Female,India,2023-06-16,1.84,18294.55,0
CUST000470,38,Female,Australia,2020-09-28,11.78,11572.68,0
CUST000471,68,Other,Canada,2023-03-29,27.41,11128.14,1
CUST000472,61,Other,France,2021-03-20,65.14,16611.86,0
CUST000473,70,Female,Germany,2020-03-19,20.64,318.82,1
CUST000474,63,Male,Australia,2019-08-13,13.69,18010.37,0
CUST000475,34,Other,Brazil,2021-09-05,87.39,11988.52,0
CUST000476,52,Female,Canada,2022-08-23,60.05,13334.23,0
CUST000477,65,Other,India,2021-06-14,17.54,18296.8,1
CUST000478,51,Male,India,2021-10-03,41.88,7724.46,1
CUST000479,39,Other,Brazil,2020-04-26,51.89,1034.62,1
CUST000480,26,Male,Germany,2022-04-28,16.63,14786.87,0
CUST000481,48,Female,India,2023-03-30,8.28,12102.73,0
CUST000482,38,Female,USA,2019-08-12,24.53,7846.98,0
CUST000483,59,Other,India,2018-07-03,28.87,7177.89,0
CUST000484,20,Male,France,2022-01-20,71.9,6012.72,0
CUST000485,20,Female,Brazil,2018-12-27,56.64,9573.4,0
CUST000486,36,Male,USA,2022-03-14,66.37,18742.91,0
CUST000487,24,Female,Canada,2021-05-19,73.26,4377.31,0
CUST000488,52,Other,Brazil,2021-08-06,3.12,5319.05,0
CUST000489,50,Female,Canada,2018-10-02,59.51,1123.37,0
CUST000490,39,Male,Brazil,2018-08-19,49.64,11977.17,0
CUST000491,29,Male,Australia,2022-01-11,33.42,15441.15,0
CUST000492,61,Male,Germany,2021-03-08,10.66,1595.24,0
CUST000493,43,Female,Australia,2021-08-01,72.82,9960.28,1
CUST000494,24,Male,Germany,2021-10-02,68.84,8753.06,0
CUST000495,33,Male,Canada,2023-04-01,24.64,16400.14,0
CUST000496,66,Female,Australia,2020-07-03,79.94,13924.46,0
CUST000497,54,Male,Canada,2022-01-20,27.21,11845.59,0
CUST000498,33,Male,UK,2021-11-19,36.1,1922.48,0
CUST000499,43,Other,Canada,2018-11-24,91.73,2822.69,0
CUST000500,36,Female,India,2021-08-01,95.02,8975.51,0
CUST000501,48,Male,Brazil,2018-10-01,18.51,10883.83,0
CUST000502,41,Female,Brazil,2021-05-25,87.29,14671.28,0
CUST000503,60,Male,India,2022-07-01,80.66,13209.79,0
CUST000504,68,Male,Brazil,2021-05-05,69.23,16998.99,0
CUST000505,22,Other,UK,2020-01-11,24.97,9839.56,1
CUST000506,50,Male,Germany,2021-01-26,22.12,19754.59,1
CUST000507,51,Female,UK,2022-10-16,94.41,884.59,0
CUST000508,55,Female,UK,2022-01-08,70.56,18512.44,0
CUST000509,69,Male,Brazil,2020-07-01,18.06,11402.11,1
CUST000510,47,Other,USA,2020-04-30,91.55,775.52,0
CUST000511,69,Female,USA,2021-10-09,69.74,6017.25,0
CUST000512,18,Other,India,2022-07-31,92.44,19424.06,0
CUST000513,45,Female,UK,2018-04-03,94.43,9536.86,0
CUST000514,22,Female,USA,2018-05-04,86.2,16906.53,0
CUST000515,67,Male,France,2019-01-04,31.91,16595.42,0
CUST000516,42,Female,France,2022-12-31,3.7,11965.77,0
CUST000517,60,Other,Germany,2021-10-30,23.0,2499.28,0
CUST000518,25,Male,France,2019-12-14,7.7,13956.15,0
CUST000519,32,Male,USA,2022-01-30,33.99,14522.86,0
CUST000520,61,Other,France,2020-08-06,6.54,6374.28,0
CUST000521,32,Male,Brazil,2022-08-14,53.95,15835.39,0
CUST000522,30,Other,UK,2019-07-19,31.88,12555.24,1
CUST000523,44,Other,USA,2021-09-14,88.6,12355.68,0
CUST000524,24,Other,USA,2018-05-18,23.3,585.58,0
CUST000525,63,Male,India,2021-10-08,87.01,523.26,0
CUST000526,46,Male,India,2020-04-03,87.47,10625.85,0
CUST000527,21,Male,Canada,2022-05-09,93.91,15995.79,0
CUST000528,64,Other,Australia,2023-02-20,99.79,7079.17,0
CUST000529,61,Female,India,2022-05-02,76.72,8098.43,0
CUST000530,60,Other,India,2018-10-21,47.99,12587.36,0
CUST000531,21,Other,Germany,2019-07-18,87.37,19683.26,0
CUST000532,53,Female,USA,2020-05-24,76.83,8413.56,0
CUST000533,59,Other,France,2023-04-13,42.14,14777.89,0
CUST000534,62,Female,France,2019-10-15,23.88,2298.43,1
CUST000535,29,Other,Brazil,2020-02-10,35.46,5816.06,1
CUST000536,37,Other,Germany,2019-04-07,29.63,4748.79,0
CUST000537,21,Other,France,2023-02-17,4.21,455.69,0
CUST000538,51,Male,France,2021-02-15,98.77,8612.69,0
CUST000539,39,Other,UK,2019-02-21,38.43,13624.98,0
CUST000540,41,Male,India,2022-10-01,21.83,19004.23,1
CUST000541,61,Other,USA,2020-02-12,78.63,1879.28,0
CUST000542,69,Other,India,2019-01-21,41.76,17594.45,0
CUST000543,39,Female,USA,2022-11-16,94.47,9401.29,0
CUST000544,65,Male,Brazil,2019-01-25,61.34,3423.98,0
CUST000545,56,Other,India,2021-11-25,99.12,4710.27,0
CUST000546,53,Female,Canada,2019-05-06,94.27,13027.97,0
CUST000547,59,Female,Canada,2020-12-28,60.77,10302.5,0
CUST000548,49,Female,UK,2020-11-16,23.07,3612.91,0
CUST000549,48,Female,India,2022-01-19,22.05,3810.12,0
CUST000550,20,Other,India,2020-04-27,77.96,7067.49,0
CUST000551,34,Other,France,2018-02-03,5.78,19385.14,1
CUST000552,39,Male,France,2019-02-06,88.38,18562.27,0
CUST000553,49,Other,Australia,2019-05-19,99.49,3560.52,0
CUST000554,49,Other,Brazil,2022-08-10,39.62,15188.95,0
CUST000555,68,Female,Germany,2022-02-09,69.6,3162.53,0
CUST000556,49,Male,USA,2021-01-24,81.58,4566.37,0
CUST000557,22,Other,USA,2022-09-15,22.38,10785.79,0
CUST000558,26,Other,India,2020-04-24,59.29,11643.72,1
CUST000559,18,Male,Brazil,2018-11-06,9.15,17561.47,0
CUST000560,58,Other,Brazil,2021-06-19,26.56,2677.35,0
CUST000561,18,Other,France,2018-02-02,88.87,19117.46,1
CUST000562,64,Female,Canada,2020-12-20,86.21,16209.37,1
CUST000563,62,Other,France,2022-07-24,65.52,11062.06,0
CUST000564,29,Male,UK,2023-02-07,8.7,8228.22,0
CUST000565,30,Other,Canada,2019-05-09,37.27,5269.1,0
CUST000566,68,Female,UK,2019-07-02,72.34,9967.93,0
CUST000567,47,Other,India,2020-04-11,8.1,4481.65,0
CUST000568,37,Other,UK,2019-04-08,68.33,1615.0,0
CUST000569,59,Male,UK,2022-10-24,85.12,9953.42,0
CUST000570,53,Female,USA,2020-02-12,48.06,11888.91,0
CUST000571,28,Male,Brazil,2021-12-10,82.47,7021.4,0
CUST000572,68,Female,UK,2021-08-13,67.8,11358.07,0
CUST000573,20,Male,India,2023-02-26,26.7,17584.74,0
CUST000574,54,Female,Canada,2021-11-18,79.74,13203.19,1
CUST000575,61,Female,USA,2018-06-02,85.06,17359.15,0
CUST000576,38,Male,India,2022-10-08,70.84,16756.57,0
CUST000577,70,Other,France,2022-03-21,69.75,13634.8,0
CUST000578,28,Other,India,2019-09-05,61.86,15079.06,0
CUST000579,42,Other,Australia,2022-10-06,15.86,17629.33,0
CUST000580,26,Other,UK,2022-02-23,87.18,682.02,0
CUST000581,40,Male,UK,2023-06-19,82.58,2664.51,0
CUST000582,22,Female,France,2022-09-14,33.51,14895.81,0
CUST000583,19,Other,Canada,2019-10-31,16.08,16377.54,0
CUST000584,49,Male,Australia,2020-07-11,83.21,10198.61,0
CUST000585,45,Male,France,2020-02-08,0.64,5812.06,1
CUST000586,36,Male,UK,2021-06-20,61.69,19625.6,1
CUST000587,42,Other,Germany,2018-11-12,63.18,5270.09,0
CUST000588,41,Male,UK,2019-10-11,63.4,10845.71,1
CUST000589,46,Female,Canada,2019-09-24,77.98,2228.91,1
CUST000590,29,Female,Brazil,2018-06-28,76.1,10871.2,0
CUST000591,44,Male,USA,2020-11-15,96.3,6903.26,1
CUST000592,23,Other,Australia,2021-02-09,63.26,18647.36,0
CUST000593,36,Female,France,2018-01-26,10.25,18750.85,0
CUST000594,53,Male,Germany,2022-01-24,68.79,1449.96,0
CUST000595,26,Female,Canada,2018-12-14,30.1,14192.62,1
CUST000596,22,Male,France,2018-10-26,6.74,11685.19,1
CUST000597,48,Male,Australia,2019-09-06,34.59,12456.22,1
CUST000598,64,Other,Brazil,2019-05-21,4.57,17443.58,0
CUST000599,47,Male,Germany,2019-02-05,97.35,19380.67,0
CUST000600,43,Female,France,2023-04-28,74.97,2688.72,0
CUST000601,46,Female,France,2019-11-06,75.83,589.28,0
CUST000602,59,Other,Germany,2022-10-27,2.21,6539.84,1
CUST000603,62,Male,Brazil,2021-05-20,48.86,15431.11,0
CUST000604,43,Female,Canada,2023-05-30,68.33,8973.46,0
CUST000605,49,Other,India,2021-07-20,27.36,19942.78,1
CUST000606,70,Female,Australia,2019-07-29,42.62,9082.6,1
CUST000607,30,Other,Germany,2021-02-28,16.36,15916.71,0
CUST000608,19,Other,Brazil,2021-01-31,69.37,4493.32,0
CUST000609,46,Female,UK,2019-03-06,8.24,13641.94,0
CUST000610,68,Female,Brazil,2022-06-18,65.45,5537.86,0
CUST000611,33,Female,Germany,2019-09-13,95.09,3106.05,0
CUST000612,42,Male,Brazil,2022-06-05,43.23,18877.96,0
CUST000613,55,Female,France,2020-09-08,41.97,12806.67,0
CUST000614,41,Other,UK,2022-06-08,39.76,5556.88,1
CUST000615,60,Other,Australia,2019-05-24,98.4,8245.75,0
CUST000616,20,Other,France,2021-06-08,89.41,4676.1,0
CUST000617,68,Female,UK,2019-11-11,21.31,719.57,1
CUST000618,32,Other,India,2019-06-14,65.17,7433.67,0
CUST000619,47,Other,Germany,2020-03-12,86.44,9516.88,0
CUST000620,48,Male,Canada,2018-02-20,96.82,3791.96,0
CUST000621,23,Male,Germany,2023-05-24,86.86,15554.28,0
CUST000622,47,Male,Brazil,2019-12-04,77.09,16911.19,0
CUST000623,46,Other,Brazil,2018-07-19,76.1,12561.78,0
CUST000624,20,Other,UK,2019-09-07,13.12,747.27,1
CUST000625,59,Male,Germany,2019-12-04,92.08,12371.34,0
CUST000626,33,Other,Germany,2022-02-25,79.65,9682.29,0
CUST000627,53,Female,Brazil,2019-11-09,11.73,2591.2,1
CUST000628,58,Male,Germany,2020-04-09,68.56,8663.09,0
CUST000629,43,Male,India,2020-06-04,20.05,9882.73,0
CUST000630,42,Male,India,2020-05-29,6.42,11681.23,1
CUST000631,63,Male,UK,2022-03-21,26.9,15971.43,0
CUST000632,29,Female,Australia,2021-01-04,31.04,9158.88,1
CUST000633,34,Other,Brazil,2018-08-22,1.16,1541.69,0
CUST000634,38,Other,France,2021-08-01,39.25,9650.78,0
CUST000635,25,Female,Australia,2021-04-17,60.0,5904.09,0
CUST000636,29,Other,Canada,2021-06-18,69.5,17216.44,0
CUST000637,23,Other,Germany,2021-04-23,77.99,888.41,0
CUST000638,37,Male,Germany,2019-05-04,48.05,2188.11,0
CUST000639,50,Female,France,2018-10-17,24.2,19734.59,0
CUST000640,42,Female,Germany,2021-03-23,14.25,10027.87,0
CUST000641,62,Other,Germany,2021-01-05,61.82,14079.05,0
CUST000642,36,Male,Germany,2020-09-29,55.96,294.44,0
CUST000643,57,Male,Australia,2020-07-12,32.65,10402.46,0
CUST000644,26,Male,France,2020-09-19,8.79,7077.48,0
CUST000645,59,Female,France,2020-11-01,3.32,1663.71,0
CUST000646,63,Female,Brazil,2020-05-01,39.69,2741.04,1
CUST000647,19,Male,Canada,2021-03-03,56.75,13820.35,1
CUST000648,52,Female,Germany,2019-04-06,80.06,4082.99,0
CUST000649,65,Female,UK,2021-03-04,16.75,2180.9,0
CUST000650,67,Other,Australia,2019-07-03,63.64,14158.87,0
CUST000651,20,Other,Brazil,2022-03-30,3.16,18730.62,0
CUST000652,24,Other,India,2020-05-20,5.2,10871.8,1
CUST000653,46,Female,Australia,2018-03-08,70.91,17432.29,0
CUST000654,46,Male,India,2018-06-28,71.41,16054.39,0
CUST000655,55,Other,Australia,2022-02-19,33.95,16315.02,0
CUST000656,58,Female,Germany,2021-06-03,8.01,17906.85,0
CUST000657,31,Male,USA,2022-05-27,54.76,16364.23,0
CUST000658,35,Other,Germany,2020-12-26,45.23,12907.2,0
CUST000659,36,Female,Canada,2021-12-12,52.64,14658.63,0
CUST000660,61,Male,Germany,2020-11-19,8.16,1301.01,0
CUST000661,44,Male,Canada,2022-05-29,24.71,3274.94,0
CUST000662,62,Male,India,2018-09-17,87.18,4462.36,0
CUST000663,33,Other,France,2019-10-22,97.59,6804.23,0
CUST000664,58,Female,France,2021-03-28,18.21,15815.0,0
CUST000665,58,Male,France,2018-06-04,65.87,10014.09,0
CUST000666,62,Female,Brazil,2019-07-24,55.54,14412.12,0
CUST000667,55,Male,UK,2019-11-02,22.85,19927.04,0
CUST000668,58,Other,Australia,2020-07-27,97.48,13041.48,0
CUST000669,52,Female,India,2022-06-18,19.95,13636.54,0
CUST000670,31,Female,Canada,2022-08-17,7.22,709.98,1
CUST000671,39,Other,Germany,2019-08-04,25.77,9306.2,0
CUST000672,68,Female,USA,2020-09-20,86.83,14570.66,1
CUST000673,68,Female,USA,2021-07-06,74.27,8567.32,0
CUST000674,28,Female,Brazil,2022-10-23,34.59,7483.67,1
CUST000675,45,Male,Germany,2023-05-17,98.76,898.17,0
CUST000676,28,Female,UK,2019-09-11,86.7,11615.64,0
CUST000677,23,Female,Germany,2019-05-28,43.86,14532.63,1
CUST000678,37,Other,India,2021-07-05,48.67,17481.12,0
CUST000679,63,Male,USA,2018-07-06,90.07,8492.25,0
CUST000680,26,Other,India,2018-06-09,27.68,11887.77,0
CUST000681,18,Male,Australia,2020-06-30,91.24,4292.18,0
CUST000682,45,Other,Germany,2022-10-28,62.3,12668.05,0
CUST000683,42,Male,UK,2019-04-14,73.31,2718.2,1
CUST000684,37,Male,France,2020-01-23,71.58,18189.75,0
CUST000685,26,Other,Germany,2022-03-23,17.97,4827.11,1
CUST000686,18,Other,Germany,2021-02-27,97.14,3701.44,0
CUST000687,31,Other,Germany,2022-01-19,85.44,9896.33,0
CUST000688,61,Female,India,2021-06-15,24.72,17427.92,1
CUST000689,26,Male,France,2018-07-25,44.53,10344.87,0
CUST000690,38,Male,India,2020-05-29,35.92,11899.72,1
CUST000691,33,Other,Canada,2018-06-22,16.35,7882.52,0
CUST000692,19,Other,Canada,2021-11-15,96.94,5236.86,0
CUST000693,50,Male,France,2021-05-27,65.67,6571.28,0
CUST000694,68,Male,Brazil,2018-04-22,77.35,2704.39,0
CUST000695,49,Other,UK,2019-05-09,96.98,9130.41,0
CUST000696,41,Female,Germany,2018-01-25,23.61,1562.59,0
CUST000697,54,Female,Australia,2022-09-15,16.98,10443.5,0
CUST000698,66,Female,UK,2018-12-20,33.7,16594.78,1
CUST000699,18,Female,India,2018-05-19,43.09,5049.41,1
CUST000700,68,Female,Canada,2018-05-04,61.71,14164.87,0
CUST000701,67,Female,France,2020-10-23,16.7,3435.62,0
CUST000702,58,Other,Germany,2018-06-18,3.67,14754.4,1
CUST000703,23,Other,India,2019-09-27,66.38,9545.15,0
CUST000704,52,Female,France,2018-11-15,84.42,16132.84,0
CUST000705,59,Other,UK,2022-04-13,58.54,17378.6,0
CUST000706,64,Male,USA,2020-06-14,20.58,2327.2,1
CUST000707,45,Male,Brazil,2023-03-09,26.97,1236.03,0
CUST000708,37,Other,Germany,2018-04-23,53.12,18738.45,1
CUST000709,26,Other,USA,2021-12-20,3.93,2529.99,1
CUST000710,40,Other,Canada,2023-05-06,45.22,18684.11,0
CUST000711,65,Female,UK,2018-09-17,31.62,10193.97,0
CUST000712,39,Female,Canada,2018-03-02,4.16,3052.03,0
CUST000713,63,Other,UK,2019-06-23,98.66,19305.86,0
CUST000714,41,Male,Brazil,2020-11-12,0.49,19041.05,0
CUST000715,41,Male,Canada,2018-12-08,63.91,17371.57,0
CUST000716,54,Other,UK,2023-01-06,45.47,10360.36,0
CUST000717,18,Male,USA,2020-11-08,48.88,13370.6,0
CUST000718,41,Female,Germany,2020-08-24,13.97,696.47,1
CUST000719,20,Other,France,2023-05-21,30.79,14123.15,1
CUST000720,44,Other,Australia,2019-05-24,20.19,13501.31,1
CUST000721,54,Female,UK,2018-06-09,96.99,1968.62,0
CUST000722,21,Male,India,2023-01-22,67.26,8930.63,0
CUST000723,43,Male,Brazil,2018-04-05,86.81,3625.28,0
CUST000724,37,Female,UK,2022-05-04,69.26,16778.49,0
CUST000725,41,Male,Canada,2018-01-17,94.46,13696.64,0
CUST000726,65,Other,India,2019-09-15,49.72,12395.16,0
CUST000727,49,Male,India,2021-04-26,86.89,11455.13,0
CUST000728,44,Male,India,2023-03-25,3.04,18625.88,0
CUST000729,62,Male,Australia,2021-07-26,68.95,13562.62,1
CUST000730,42,Other,Canada,2021-09-08,21.57,13211.82,1
CUST000731,33,Female,Brazil,2020-12-21,39.39,13059.54,0
CUST000732,27,Other,Canada,2023-06-15,10.66,13191.12,1
CUST000733,32,Other,France,2023-03-02,99.94,1059.42,0
CUST000734,47,Other,UK,2020-02-02,97.72,8197.47,0
CUST000735,26,Other,France,2020-11-01,87.08,15669.47,1
CUST000736,21,Female,Germany,2021-03-08,56.7,14795.14,0
CUST000737,38,Female,Australia,2019-06-19,87.85,8142.39,0
CUST000738,32,Male,India,2019-07-11,32.7,13385.11,1
CUST000739,55,Male,Germany,2022-04-27,80.78,15269.47,1
CUST000740,47,Female,France,2020-07-09,79.78,8768.11,0
CUST000741,67,Male,Brazil,2020-01-04,81.78,2492.16,0
CUST000742,25,Male,Germany,2019-06-27,54.45,214.6,0
CUST000743,70,Other,USA,2019-09-16,32.46,7392.58,1
CUST000744,38,Male,UK,2022-10-21,39.62,13939.8,0
CUST000745,40,Female,USA,2023-06-07,38.86,9029.0,0
CUST000746,70,Male,USA,2019-06-17,23.75,7527.71,0
CUST000747,46,Other,India,2022-10-17,22.73,1556.6,1
CUST000748,69,Male,UK,2018-07-28,60.34,13397.43,1
CUST000749,67,Male,Germany,2022-08-28,61.95,9323.53,0
CUST000750,41,Other,UK,2020-03-31,37.98,17280.34,0
CUST000751,70,Male,USA,2019-06-15,51.91,9635.72,0
CUST000752,59,Female,Germany,2019-02-09,2.56,6890.83,1
CUST000753,69,Female,UK,2022-10-02,38.02,8036.57,1
CUST000754,21,Male,France,2020-08-02,58.02,10718.69,0
CUST000755,49,Male,France,2020-03-19,60.79,15321.18,0
CUST000756,40,Male,Germany,2018-12-20,81.3,14390.65,0
CUST000757,27,Male,India,2020-07-02,95.55,462.83,0
CUST000758,44,Other,Brazil,2020-10-18,19.58,250.5,1
CUST000759,42,Male,France,2019-07-27,64.75,17970.81,0
CUST000760,69,Other,India,2022-12-17,24.35,18547.99,0
CUST000761,52,Male,France,2022-07-01,6.03,18695.28,0
CUST000762,48,Other,Brazil,2020-01-06,35.16,2118.27,1
CUST000763,50,Female,France,2021-03-04,48.59,5209.85,0
CUST000764,38,Other,India,2018-02-23,28.49,6215.07,1
CUST000765,67,Female,USA,2022-07-19,80.3,10829.31,0
CUST000766,51,Female,India,2020-08-24,31.13,12245.64,0
CUST000767,33,Other,India,2018-07-25,71.62,5525.22,0
CUST000768,68,Other,USA,2022-07-30,41.35,2525.53,0
CUST000769,32,Other,France,2023-04-26,18.11,13654.25,0
CUST000770,29,Male,India,2022-09-15,18.14,10550.75,0
CUST000771,65,Other,Australia,2022-07-10,70.9,2226.85,0
CUST000772,63,Other,Australia,2018-02-27,56.73,5205.6,0
CUST000773,27,Other,India,2021-02-28,96.29,9722.56,0
CUST000774,49,Other,Canada,2022-07-18,80.6,11049.51,0
CUST000775,23,Male,India,2018-03-19,4.34,12699.71,0
CUST000776,51,Female,USA,2018-02-10,95.14,12072.08,0
CUST000777,30,Male,Australia,2021-06-11,81.92,17695.71,0
CUST000778,69,Female,USA,2023-02-25,22.81,4319.69,1
CUST000779,63,Male,UK,2021-04-16,61.1,8279.47,0
CUST000780,41,Male,Australia,2022-10-29,83.99,18010.46,0
CUST000781,43,Other,UK,2021-09-18,35.34,4813.72,1
CUST000782,26,Male,France,2019-10-23,78.05,5568.64,0
CUST000783,49,Other,Australia,2023-05-22,82.26,8532.39,0
CUST000784,53,Other,Australia,2023-06-07,66.75,2001.15,0
CUST000785,70,Male,France,2021-04-21,62.39,9090.18,0
CUST000786,36,Male,Germany,2021-11-11,58.66,3443.48,0
CUST000787,62,Other,France,2023-04-28,73.69,17269.66,0
CUST000788,54,Male,Germany,2022-04-28,21.67,2004.72,0
CUST000789,69,Other,India,2023-03-02,2.36,12875.23,0
CUST000790,49,Male,Australia,2018-08-02,60.71,10979.28,0
CUST000791,40,Female,Germany,2019-05-03,23.19,7879.03,0
CUST000792,23,Other,Australia,2023-05-27,59.45,9985.66,0
CUST000793,31,Male,UK,2019-06-28,98.78,2815.15,0
CUST000794,24,Other,USA,2022-05-31,69.51,8145.94,1
CUST000795,64,Female,Germany,2020-06-16,42.82,14380.2,0
CUST000796,42,Female,France,2020-10-06,69.24,19825.99,1
CUST000797,68,Other,India,2020-09-08,12.84,2171.78,1
CUST000798,69,Male,Canada,2018-05-31,72.43,11609.9,1
CUST000799,24,Male,Australia,2019-06-19,27.42,1680.45,1
CUST000800,28,Other,UK,2020-02-08,8.57,17894.4,0
CUST000801,23,Female,Brazil,2023-01-14,19.19,6535.09,0
CUST000802,59,Male,France,2020-06-02,22.67,7164.43,1
CUST000803,39,Male,India,2018-07-27,6.94,10429.29,0
CUST000804,64,Other,Canada,2021-02-08,6.76,16027.09,0
CUST000805,33,Male,USA,2019-09-02,23.37,10846.24,0
CUST000806,49,Male,USA,2021-01-30,88.01,13052.46,0
CUST000807,23,Female,Brazil,2020-05-25,53.3,6554.24,0
CUST000808,31,Male,Canada,2018-02-22,33.3,13422.79,0
CUST000809,25,Female,France,2020-08-27,99.41,13270.6,0
CUST000810,60,Female,UK,2023-01-07,55.78,14639.95,0
CUST000811,29,Female,France,2020-03-04,46.52,1296.83,0
CUST000812,20,Female,Brazil,2020-07-01,56.23,19156.74,0
CUST000813,35,Other,USA,2019-04-09,17.53,13831.1,1
CUST000814,60,Male,UK,2021-11-27,20.09,10762.97,0
CUST000815,52,Female,India,2022-07-14,9.67,9062.38,0
CUST000816,42,Other,France,2022-09-18,75.62,7016.67,0
CUST000817,48,Other,India,2021-11-08,66.49,15929.45,0
CUST000818,43,Other,USA,2018-06-11,92.72,4769.38,0
CUST000819,51,Other,Germany,2023-01-19,39.93,3133.08,1
CUST000820,46,Male,Germany,2022-03-31,99.25,18547.32,0
CUST000821,30,Male,USA,2022-07-14,54.0,16856.46,0
CUST000822,45,Male,Germany,2021-10-31,52.1,12509.36,0
CUST000823,38,Other,UK,2019-06-13,8.91,15129.88,1
CUST000824,43,Other,Australia,2021-02-13,12.77,16538.75,0
CUST000825,47,Male,France,2020-11-30,78.2,14204.02,1
CUST000826,27,Other,UK,2018-11-03,3.62,6132.25,0
CUST000827,67,Male,Canada,2021-02-26,26.31,7266.71,0
CUST000828,40,Female,Canada,2022-12-08,8.76,18745.46,0
CUST000829,54,Other,Brazil,2020-09-21,55.38,6179.93,1
CUST000830,43,Male,France,2019-07-19,39.7,8999.33,1
CUST000831,39,Other,India,2022-12-27,60.06,10362.02,1
CUST000832,35,Female,USA,2020-08-31,91.94,9989.57,0
CUST000833,37,Female,Canada,2022-06-14,99.22,17043.36,0
CUST000834,62,Other,UK,2022-10-24,20.85,18618.84,0
CUST000835,26,Female,Brazil,2019-04-12,11.64,16367.25,0
CUST000836,35,Other,France,2019-10-20,38.06,17571.69,0
CUST000837,30,Female,India,2018-07-02,86.81,16137.92,0
